AGI_code	log2-fold change	P-value	FDR
AT4G14040	1.176018026	2.33978E-09	4.83231E-08
AT1G30260	1.175673362	0.000686953	0.003604216
AT1G11080	1.175284298	0.000204554	0.001272838
AT4G14630	1.175143318	3.11664E-06	3.16754E-05
AT1G13260	1.173422569	6.06965E-06	5.7427E-05
AT4G01330	1.173352676	9.72434E-16	6.67853E-14
AT4G16000	1.172766362	0.005908203	0.022528936
AT5G53550	1.171604976	2.82399E-12	1.0391E-10
AT1G23870	1.171540742	6.73441E-12	2.28761E-10
AT3G15760	1.168842682	2.09492E-09	4.38194E-08
AT1G64280	1.166717865	9.41527E-15	5.45545E-13
AT1G34370	1.165619992	2.35173E-15	1.52772E-13
AT4G09420	1.165245308	2.90425E-06	2.97326E-05
AT2G38860	1.164817072	0.001922489	0.008705774
AT1G80820	1.163011909	0.00012041	0.000808433
AT5G06320	1.162977473	3.90241E-06	3.88622E-05
AT1G02610	1.162847964	6.80526E-05	0.000490076
AT5G61440	1.162190523	4.27216E-09	8.38629E-08
AT1G10150	1.16104031	7.52334E-09	1.40881E-07
AT1G49520	1.159616838	8.16823E-10	1.85812E-08
AT4G36030	1.159368103	5.62626E-05	0.000415743
AT5G14110	1.159019318	0.006022276	0.02289142
AT1G11310	1.158593855	2.55769E-10	6.48557E-09
AT3G45960	1.157208078	3.54531E-08	5.77258E-07
AT1G01720	1.157115874	4.1356E-15	2.5486E-13
AT1G44350	1.156315795	0.001266296	0.006119054
AT5G26340	1.156203525	0.001888868	0.008575091
AT1G73066	1.156024147	0.000349102	0.002015374
AT2G46750	1.155803256	0.001208845	0.005880897
AT4G21410	1.15542693	3.06492E-12	1.11797E-10
AT4G35790	1.153935569	3.33483E-16	2.42932E-14
AT3G50950	1.151921474	2.52487E-07	3.38327E-06
AT1G75190	1.151672674	4.00896E-09	7.91275E-08
AT5G40450	1.149152747	1.07237E-09	2.3962E-08
AT1G55390	1.14789271	0.000997898	0.004974328
AT5G14120	1.14759092	3.71644E-05	0.000289471
AT1G73010	1.145738291	2.00576E-05	0.00016779
AT5G62150	1.145229019	0.003493438	0.014475111
AT5G66700	1.14451858	4.47345E-05	0.000340188
AT1G02360	1.142548641	1.80609E-07	2.51228E-06
AT2G46550	1.14176889	7.06341E-10	1.63333E-08
AT4G02160	1.139853225	0.008610428	0.030818779
AT2G44130	1.139250444	1.29364E-06	1.45368E-05
AT2G43820	1.139052371	5.69431E-10	1.34387E-08
AT5G14180	1.138587514	1.85395E-06	1.9961E-05
AT1G49530	1.138465802	2.92522E-06	2.99189E-05
AT4G18205	1.137269247	0.010111096	0.035069515
AT4G14980	1.136872936	7.78973E-05	0.000551312
AT2G20670	1.136587843	7.67245E-05	0.000543978
AT5G07460	1.136565196	2.4913E-06	2.60013E-05
AT3G09940	1.136454339	1.09169E-06	1.24959E-05
AT1G61550	1.135948883	8.77523E-05	0.000610144
AT5G52250	1.135854977	1.17732E-07	1.71231E-06
AT3G22450	1.132423324	6.82792E-06	6.38582E-05
AT4G27960	1.132351425	1.90543E-16	1.44658E-14
AT4G00210	1.132216108	0.012297203	0.041341015
AT5G05790	1.130358424	3.7514E-15	2.32891E-13
AT4G15260	1.130251202	6.83094E-10	1.58686E-08
AT5G12340	1.128839377	0.015403256	0.049640591
AT2G18750	1.124505581	1.12719E-12	4.40477E-11
AT5G45040	1.124337247	1.59677E-07	2.2585E-06
AT3G50930	1.122574861	0.004838843	0.019059703
AT1G28370	1.122130866	0.007470819	0.027389382
AT5G65660	1.122047292	1.17778E-13	5.55914E-12
AT5G38850	1.119733152	2.00292E-08	3.43564E-07
AT5G12890	1.118054031	5.66247E-06	5.40207E-05
AT1G50460	1.117672003	5.50851E-15	3.29791E-13
AT3G02770	1.117428005	7.46617E-14	3.70443E-12
AT5G10695	1.116311813	1.57818E-08	2.78363E-07
AT5G23510	1.115627794	8.4018E-07	9.91193E-06
AT3G10930	1.114608636	0.001307935	0.006285322
AT2G02710	1.114484157	1.38999E-10	3.71524E-09
AT5G63020	1.114090669	2.32725E-06	2.44817E-05
AT3G23880	1.11354555	1.04546E-06	1.20379E-05
AT4G25170	1.112771118	1.43928E-10	3.83074E-09
AT1G16260	1.112467502	0.000147822	0.000961757
AT5G25930	1.111902254	2.20012E-07	2.99428E-06
AT1G26290	1.111699633	0.001836466	0.008373627
AT3G22160	1.111570329	0.000254838	0.001534811
AT5G54810	1.110089322	0.002669198	0.011490544
AT4G31270	1.110018453	1.40376E-07	2.00877E-06
AT4G18010	1.108770321	2.02682E-07	2.78247E-06
AT5G11260	1.108616854	5.46347E-14	2.77635E-12
AT3G02242	1.108525284	5.18921E-06	4.98833E-05
AT2G47460	1.108290531	2.18068E-08	3.71629E-07
AT5G06560	1.107288166	1.07366E-11	3.51906E-10
AT2G30500	1.104702393	3.92811E-14	2.02885E-12
AT1G77890	1.104375334	1.90186E-12	7.25209E-11
AT1G33110	1.103784671	2.84297E-11	8.6023E-10
AT2G45740	1.103114321	1.04859E-05	9.40891E-05
AT1G69050	1.101998142	8.57794E-06	7.85922E-05
AT4G25390	1.101956197	2.25251E-07	3.05897E-06
AT2G30490	1.101268157	6.65935E-12	2.26823E-10
AT2G18690	1.100665717	0.00194796	0.008803717
AT1G13245	1.09898059	0.000117862	0.000793668
AT4G33450	1.09863097	0.000283978	0.001684552
AT4G28270	1.097969865	1.15416E-08	2.10041E-07
AT4G19880	1.097699146	5.49324E-16	3.91122E-14
AT2G04795	1.097223746	6.47146E-07	7.84198E-06
AT2G36470	1.096476551	1.48676E-05	0.000128159
AT1G31350	1.095978982	1.64782E-10	4.33996E-09
AT4G39660	1.095266125	2.03023E-09	4.26272E-08
AT1G62380	1.09519466	2.99926E-05	0.00024037
AT2G26440	1.093884231	0.00186095	0.00846665
AT3G47090	1.093356813	0.001734179	0.008006958
AT5G39660	1.09298527	5.07922E-11	1.47151E-09
AT3G11370	1.091976175	0.001232164	0.005971293
AT5G60210	1.089168562	5.17968E-11	1.49718E-09
AT4G17250	1.087600326	0.000177253	0.001125353
AT1G15670	1.086471406	8.2792E-06	7.61319E-05
AT1G62500	1.085329257	0.005697535	0.021881207
AT3G25790	1.083658839	1.69714E-07	2.37729E-06
AT1G13990	1.08347244	3.14137E-12	1.14254E-10
AT3G48530	1.082984592	4.27335E-11	1.24953E-09
AT1G75030	1.082710479	0.002459085	0.010704875
AT5G17490	1.082213266	3.92537E-06	3.90445E-05
AT2G41700	1.082038812	1.21618E-07	1.76273E-06
AT4G35250	1.081484174	1.44255E-08	2.56957E-07
AT4G33920	1.079783727	2.93062E-07	3.87953E-06
AT4G01026	1.078814701	1.94436E-09	4.10449E-08
AT3G60390	1.078726472	3.58573E-07	4.65148E-06
AT2G07140	1.078436375	0.004302684	0.017266224
AT1G68238	1.078214926	8.36124E-11	2.30574E-09
AT4G39720	1.078117253	1.8277E-08	3.17049E-07
AT1G64190	1.077891021	6.73409E-14	3.38113E-12
AT2G44360	1.077748354	4.7718E-12	1.66123E-10
AT5G14410	1.077130604	7.31703E-05	0.000522305
AT2G26280	1.076973051	1.40854E-13	6.53815E-12
AT1G16320	1.076037106	9.34481E-10	2.10112E-08
AT2G38960	1.075681962	2.50974E-10	6.37682E-09
AT3G21351	1.074134917	5.88894E-07	7.20538E-06
AT4G25310	1.073007427	7.91974E-08	1.19174E-06
AT4G34131	1.072588775	8.35442E-08	1.25192E-06
AT4G03510	1.071464037	1.40109E-06	1.55776E-05
AT5G05365	1.07136293	0.000439238	0.002450962
AT5G26710	1.070907123	1.83656E-15	1.22139E-13
AT1G08930	1.070182013	1.1169E-05	9.96869E-05
AT5G08350	1.069074538	7.64983E-08	1.15874E-06
AT4G27970	1.068409183	5.59884E-05	0.000414081
AT2G29490	1.068074714	9.28261E-12	3.06643E-10
AT3G14610	1.065891304	7.90531E-12	2.64262E-10
AT2G40140	1.065891294	1.50595E-07	2.14449E-06
AT2G48010	1.065668047	3.83021E-05	0.000296956
AT5G41270	1.065648245	8.69905E-10	1.96645E-08
AT4G17670	1.063087615	0.000295778	0.001744049
AT5G23405	1.062517474	1.32629E-09	2.89932E-08
AT4G24026	1.062399066	3.48837E-07	4.55095E-06
AT3G18145	1.062268684	2.71433E-05	0.000220054
AT1G03400	1.060381123	0.000444366	0.002473007
AT5G44870	1.060220858	1.01171E-05	9.09746E-05
AT3G15450	1.059977657	1.00439E-05	9.04453E-05
AT3G13750	1.058958232	7.22013E-06	6.72518E-05
AT3G19130	1.05754859	2.13188E-14	1.1758E-12
AT4G17840	1.057506474	3.82505E-10	9.32402E-09
AT3G58190	1.056644596	0.000584316	0.00313355
AT5G67300	1.0527276	4.93129E-10	1.17813E-08
AT1G58410	1.052389629	2.80226E-08	4.67136E-07
AT4G23515	1.052234118	2.33846E-07	3.16546E-06
AT3G07310	1.051846827	1.49133E-08	2.64339E-07
AT1G21980	1.051818252	2.18955E-13	9.76772E-12
AT1G65845	1.050504282	9.76328E-07	1.13298E-05
AT4G12690	1.049229369	6.42051E-06	6.0384E-05
AT3G29140	1.049224915	0.002877148	0.012231154
AT5G27600	1.047923468	7.08721E-12	2.40098E-10
AT1G78895	1.047794725	7.82897E-10	1.78417E-08
AT1G33900	1.047311015	0.012769782	0.042619549
AT5G12170	1.047012101	2.36834E-08	4.01169E-07
AT4G34138	1.046756044	2.33555E-08	3.9588E-07
AT4G37760	1.046586077	8.60701E-11	2.36834E-09
AT1G04310	1.045253169	7.82874E-10	1.78417E-08
AT5G02160	1.044420839	1.13376E-05	0.000100905
AT5G28770	1.043057381	1.84775E-09	3.92024E-08
AT1G55920	1.042706441	5.83593E-13	2.4273E-11
AT1G70670	1.042242739	7.70751E-05	0.000546003
AT1G70810	1.040706007	2.15783E-06	2.2881E-05
AT3G15770	1.039531722	2.86883E-09	5.82903E-08
AT5G41300	1.039128418	1.3949E-05	0.000121152
AT4G14720	1.037887624	6.46456E-11	1.82259E-09
AT2G17033	1.037735963	5.19702E-10	1.2346E-08
AT1G74490	1.037343078	2.28894E-05	0.000188662
AT1G05575	1.03731311	0.002693481	0.011581231
AT1G02430	1.036429341	4.59909E-07	5.81053E-06
AT4G04972	1.03608271	0.000515788	0.00281334
AT2G40020	1.036010866	0.000123654	0.000824742
AT5G53460	1.035092137	1.83493E-13	8.30331E-12
AT1G15050	1.03337845	0.005790426	0.022172305
AT4G40060	1.033084932	2.00853E-08	3.4392E-07
AT5G05410	1.032716746	8.94547E-06	8.14561E-05
AT4G07820	1.032435964	8.62536E-05	0.000601889
AT4G29780	1.031016224	0.001879207	0.008537386
AT1G49032	1.031010807	3.59391E-09	7.14388E-08
AT5G24600	1.030612224	0.000192887	0.001210262
AT4G01580	1.029530258	0.000265135	0.001588104
AT1G01820	1.02739619	9.67666E-12	3.18408E-10
AT3G62650	1.026914831	1.26159E-11	4.07671E-10
AT4G11480	1.026080036	0.000772559	0.00400007
AT2G47710	1.025770378	2.86204E-11	8.64961E-10
AT5G57910	1.023459187	2.63858E-10	6.66386E-09
AT5G18490	1.022721866	2.57295E-05	0.000210296
AT3G46640	1.022170188	5.41249E-12	1.86369E-10
AT4G11360	1.022119046	2.49806E-07	3.35091E-06
AT5G49100	1.02096701	5.6238E-12	1.9338E-10
AT1G06180	1.020093364	2.55991E-07	3.42476E-06
AT2G04490	1.020026915	0.014061709	0.046089127
AT5G37450	1.019453466	0.000281158	0.001669791
AT3G52870	1.01915541	1.09068E-08	1.99786E-07
AT5G53500	1.019007107	1.02945E-10	2.80209E-09
AT2G37760	1.018961578	2.15599E-11	6.64325E-10
AT1G18570	1.0187442	0.008003219	0.028992129
AT3G51340	1.018137772	2.45462E-06	2.56586E-05
AT4G02180	1.018019086	3.04998E-07	4.02065E-06
AT2G46270	1.017625018	4.55864E-12	1.59363E-10
AT4G09460	1.017467986	1.59398E-08	2.8056E-07
AT2G15680	1.016280441	3.83064E-08	6.1773E-07
AT4G26560	1.015810972	0.002196756	0.009732683
AT2G24720	1.015271523	0.003822258	0.015599097
AT3G52070	1.015236782	6.1045E-05	0.000445208
AT3G19860	1.0152272	3.19335E-10	7.93771E-09
AT5G45000	1.013624645	1.09914E-06	1.25585E-05
AT3G49790	1.012054789	0.000285421	0.001691124
AT1G11180	1.011008263	3.53317E-07	4.59039E-06
AT5G02020	1.010764526	0.000355004	0.002042896
AT2G19150	1.010246559	0.008618361	0.030835432
AT1G72950	1.010222082	0.000396649	0.002242606
AT5G22660	1.010000601	3.43896E-07	4.49114E-06
AT4G37295	1.008560326	0.004035065	0.016345839
AT4G09770	1.008462946	5.90769E-09	1.12977E-07
AT1G76930	1.008213623	0.00023679	0.001441617
AT2G39530	1.008046833	4.56068E-08	7.25248E-07
AT1G20630	1.007700328	2.74592E-09	5.60411E-08
AT5G59030	1.007550985	3.57572E-08	5.81083E-07
AT4G35750	1.00519154	1.64558E-07	2.31069E-06
AT1G24280	1.002815269	1.88028E-05	0.000157975
AT3G10060	1.002237703	4.54306E-06	4.44001E-05
AT5G65609	1.00201559	0.005968442	0.022713965
AT5G07100	1.00180652	1.80887E-05	0.000152842
AT3G11280	1.001758092	1.36594E-07	1.95951E-06
AT1G67560	1.00074609	3.79153E-11	1.11903E-09
AT2G43420	1.000194149	7.13999E-12	2.40915E-10
AT1G05650	-7.568890057	2.78738E-47	6.3869E-44
AT2G43880	-7.410758565	2.64553E-67	1.66701E-63
AT3G22142	-7.177423955	1.79464E-05	0.000151791
AT2G41810	-6.566862074	1.47308E-46	3.09409E-43
AT2G27535	-6.360209036	1.0837E-09	2.41723E-08
AT1G20990	-6.327216996	3.8749E-14	2.0096E-12
AT1G48070	-5.741722833	8.56582E-12	2.84081E-10
AT3G06880	-5.512785914	1.0753E-06	1.23139E-05
AT4G01630	-5.428412991	3.4497E-100	4.34744E-96
AT4G25250	-5.2587156	3.20347E-26	1.04862E-23
AT3G28390	-5.127143746	0.00271922	0.011671992
AT5G45650	-5.039155968	2.11206E-37	2.66172E-34
AT4G01890	-5.000041709	1.82512E-17	1.5973E-15
AT5G46540	-4.934355494	0.011814477	0.039965628
AT1G10640	-4.87934265	4.44937E-13	1.89757E-11
AT5G17720	-4.826003924	0.011455772	0.038956118
AT3G16360	-4.760408341	7.53278E-05	0.000535431
AT3G26960	-4.679638974	1.76235E-05	0.000149462
AT2G27550	-4.607642426	1.36136E-25	3.94404E-23
AT1G30220	-4.59993113	0.000301343	0.001772609
AT1G44318	-4.564886504	3.60823E-12	1.29552E-10
AT1G65310	-4.54629782	1.53263E-25	4.38976E-23
AT4G01390	-4.540211017	1.23101E-11	3.98301E-10
AT1G63600	-4.525341563	1.4481E-16	1.11396E-14
AT4G21902	-4.504193619	5.44701E-13	2.2882E-11
AT3G46750	-4.49912962	0.000326951	0.001906205
AT2G18328	-4.49797229	1.17521E-06	1.33249E-05
AT4G39000	-4.478163158	3.24936E-10	8.05311E-09
AT4G01380	-4.474474997	1.25718E-06	1.41651E-05
AT3G49700	-4.462657573	0.00726651	0.026768839
AT5G03840	-4.448236013	4.61974E-35	4.31261E-32
AT5G37800	-4.415567386	3.05507E-18	3.04359E-16
AT2G30220	-4.38578783	6.5928E-19	7.41837E-17
AT5G41380	-4.364193937	7.47171E-09	1.40041E-07
AT3G15370	-4.322197857	9.70293E-13	3.85137E-11
AT5G09210	-4.267341707	0.00136921	0.006544838
AT4G22200	-4.154723625	2.71851E-13	1.18958E-11
AT3G49190	-4.116940802	3.53246E-63	1.78071E-59
AT1G33670	-4.058188803	2.20082E-09	4.58065E-08
AT3G20140	-4.028126393	5.17773E-08	8.14127E-07
AT1G08165	-4.002435766	0.001498408	0.007084481
AT5G02330	-3.971421773	1.96731E-11	6.12929E-10
AT4G28088	-3.93412929	0.001023763	0.005086526
AT5G24190	-3.932190578	0.00965837	0.033787538
AT5G51520	-3.893333093	1.69813E-33	1.25887E-30
AT1G76210	-3.873121181	6.50753E-06	6.11339E-05
AT5G45820	-3.858464714	0.00841491	0.030239207
AT2G01770	-3.855193314	0.002266575	0.009983165
AT5G03270	-3.812028962	0.000737293	0.003841149
AT5G42235	-3.80484101	0.008261209	0.029788809
AT4G25010	-3.774411215	0.000575796	0.003092465
AT5G17450	-3.755175835	1.54754E-17	1.37345E-15
AT1G57590	-3.721866354	4.71594E-39	6.25606E-36
AT3G28080	-3.718980396	0.009409948	0.033097649
AT1G05250	-3.718760038	0.007908189	0.028704766
AT5G46900	-3.678464213	4.36197E-29	1.99897E-26
AT5G42230	-3.667532067	0.000503812	0.002752782
AT3G17580	-3.644157693	1.06524E-29	5.47946E-27
AT1G23160	-3.620705164	3.68584E-08	5.9667E-07
AT5G15290	-3.609052029	2.76785E-19	3.30634E-17
AT1G23110	-3.569565696	1.56137E-06	1.71628E-05
AT4G26050	-3.535853495	2.89845E-14	1.56772E-12
AT1G77870	-3.53529256	0.000854451	0.004360487
AT1G05660	-3.528413898	1.60115E-51	4.4841E-48
AT1G50720	-3.526349022	1.6501E-10	4.34141E-09
AT4G36570	-3.520499323	6.70137E-06	6.28378E-05
AT2G38920	-3.51207217	1.10643E-07	1.6148E-06
AT3G06460	-3.507612544	6.12455E-46	1.10264E-42
AT1G34510	-3.492265063	1.0391E-12	4.09867E-11
AT5G57540	-3.471926533	4.86943E-14	2.48953E-12
AT3G60280	-3.4593775	1.12894E-15	7.66976E-14
AT4G22210	-3.453262486	0.002520494	0.010937032
AT4G32980	-3.444413832	1.98511E-09	4.1835E-08
AT1G10385	-3.436111339	1.26678E-09	2.77886E-08
AT5G66562	-3.431606027	0.005823041	0.022274964
AT1G71690	-3.431235459	1.61953E-05	0.000138515
AT1G62190	-3.430544025	1.33082E-06	1.49016E-05
AT5G48485	-3.425377546	0.008422218	0.030261155
AT5G02260	-3.408114291	2.3636E-108	5.9574E-104
AT1G78440	-3.406537654	1.70783E-10	4.48394E-09
AT2G20520	-3.40551633	1.2939E-11	4.17043E-10
AT4G37160	-3.393797967	1.10199E-28	4.87294E-26
AT1G79130	-3.380408788	2.02303E-13	9.07305E-12
AT1G14440	-3.371270204	5.65487E-05	0.000417368
AT2G31085	-3.355371366	8.4168E-32	4.93362E-29
AT1G14960	-3.33859916	1.24433E-13	5.86229E-12
AT4G15290	-3.332797344	8.57314E-27	3.04347E-24
AT2G03090	-3.331829834	1.9596E-11	6.11927E-10
AT2G46494	-3.320462561	0.00466523	0.018459517
AT3G22250	-3.316235975	8.96646E-13	3.58729E-11
AT4G10490	-3.313822952	0.000193631	0.001214049
AT1G62940	-3.309473355	1.38802E-08	2.48298E-07
AT5G57520	-3.278470356	0.0059719	0.022723692
AT5G62420	-3.273595559	0.000219971	0.001353277
AT5G62330	-3.270844245	1.47482E-15	9.93924E-14
AT4G28250	-3.22673937	3.85146E-19	4.49426E-17
AT1G51260	-3.226635326	1.18422E-16	9.29852E-15
AT5G26080	-3.226458471	3.58163E-10	8.79016E-09
AT1G53130	-3.225042762	3.2981E-09	6.59752E-08
AT1G65485	-3.225036959	0.013399913	0.044352569
AT3G24230	-3.205230479	0.008622399	0.030844107
AT5G10990	-3.194085062	3.13243E-26	1.03886E-23
AT1G08440	-3.190404719	8.17944E-05	0.000575586
AT5G39220	-3.182011895	0.006904873	0.025680583
AT4G21760	-3.181924812	4.00106E-05	0.000307929
AT1G24068	-3.179957867	0.007621598	0.027832858
AT2G39040	-3.163358844	5.43507E-32	3.26169E-29
AT2G22460	-3.162507749	6.9465E-08	1.06565E-06
AT1G11460	-3.159687133	7.88158E-11	2.18542E-09
AT5G45230	-3.155543291	0.01154583	0.039220033
AT3G61920	-3.148176995	2.57825E-09	5.27902E-08
AT1G21525	-3.142140526	7.23068E-07	8.65792E-06
AT5G66815	-3.135575769	0.008753401	0.031232937
AT4G22217	-3.134890414	1.3735E-23	2.83763E-21
AT2G03370	-3.133643926	1.52954E-17	1.36227E-15
AT2G29220	-3.100322661	6.42538E-05	0.000466182
AT5G51470	-3.093917954	1.06357E-17	9.64294E-16
AT1G01190	-3.085069082	3.43179E-08	5.60586E-07
AT5G60770	-3.08023095	0.007635155	0.027878326
AT4G34900	-3.071317065	1.03936E-10	2.82601E-09
AT5G01550	-3.05282673	2.46E-13	1.08779E-11
AT2G33260	-3.029808597	2.99271E-07	3.94929E-06
AT5G44770	-3.02643908	1.5759E-17	1.3937E-15
AT3G23360	-3.00599972	0.000127929	0.000850107
AT4G37800	-2.994402067	1.3164E-20	1.85362E-18
AT3G01730	-2.988541526	2.61605E-15	1.65672E-13
AT1G66030	-2.988420991	8.02302E-08	1.20585E-06
AT3G30725	-2.988347347	0.000208263	0.00129197
AT5G46890	-2.95966936	2.86349E-22	4.90982E-20
AT3G46350	-2.957274265	0.005164983	0.020152229
AT3G55930	-2.95705131	0.003577322	0.014761657
AT3G19430	-2.953948563	2.87172E-20	3.8501E-18
AT3G20160	-2.951716809	2.53433E-24	5.80706E-22
AT5G38410	-2.951546738	0.001129433	0.005542709
AT5G61290	-2.943518478	2.54161E-12	9.47653E-11
AT1G70720	-2.931538713	0.000132578	0.000876694
AT5G53380	-2.922790141	5.66196E-15	3.37375E-13
AT5G37980	-2.88699425	3.31163E-06	3.34146E-05
AT1G53708	-2.884704154	9.50559E-11	2.60139E-09
AT2G29250	-2.881924984	0.013716541	0.045169248
AT4G01060	-2.844729914	2.88792E-05	0.000232704
AT2G32990	-2.835499325	3.26277E-18	3.21243E-16
AT4G37950	-2.827055116	2.2448E-21	3.40844E-19
AT5G15022	-2.826933772	0.000583329	0.003128921
AT5G10130	-2.792022222	1.28284E-18	1.37008E-16
AT5G25020	-2.785258957	2.6507E-25	7.34185E-23
AT2G25820	-2.783667727	0.01119837	0.038204511
AT2G14920	-2.771653867	5.67661E-22	9.3437E-20
AT3G10470	-2.771456238	1.26293E-16	9.88579E-15
AT5G57400	-2.77104566	8.16365E-14	3.97998E-12
AT1G54215	-2.764647154	0.000225984	0.001384859
AT3G59850	-2.758317314	1.07063E-34	9.30528E-32
AT4G12510	-2.749401316	7.96748E-19	8.76944E-17
AT1G26360	-2.739067729	7.09163E-08	1.08551E-06
AT2G24010	-2.729749244	0.000143377	0.00093598
AT4G10010	-2.718970518	0.009218351	0.032554179
AT5G62340	-2.718246198	1.16722E-31	6.68634E-29
AT2G24400	-2.717817529	3.81601E-33	2.53112E-30
AT5G54250	-2.712923819	0.004455572	0.017760982
AT5G57530	-2.712542958	4.77942E-10	1.14729E-08
AT1G45035	-2.709205817	7.59677E-06	7.04217E-05
AT4G01830	-2.708227701	3.64668E-08	5.91851E-07
AT2G01960	-2.706857134	0.006724981	0.02510414
AT5G36270	-2.706172458	2.13718E-08	3.6471E-07
AT1G23200	-2.693290246	7.95494E-09	1.48083E-07
AT3G20087	-2.69132269	0.014441043	0.047124091
AT2G34810	-2.689857087	1.92876E-22	3.54849E-20
AT3G21670	-2.683137964	3.48872E-09	6.95124E-08
AT3G48240	-2.673575346	2.05444E-13	9.19755E-12
AT1G05530	-2.673546727	2.40274E-14	1.31085E-12
AT2G10940	-2.662790624	0.000287111	0.001699539
AT1G58037	-2.662726459	1.22724E-20	1.73779E-18
AT5G24105	-2.66142045	2.93264E-24	6.65922E-22
AT1G16410	-2.656978358	0.000187718	0.001182562
AT5G18220	-2.655211802	7.16452E-07	8.58686E-06
AT1G54020	-2.642479718	1.28283E-05	0.000112779
AT4G03292	-2.639690107	2.69808E-05	0.000219018
AT5G07030	-2.63723984	2.65899E-29	1.24111E-26
AT2G19410	-2.632299598	9.2099E-07	1.0757E-05
AT2G04039	-2.632096933	0.003285511	0.013708211
AT1G79250	-2.625049721	2.6825E-12	9.92841E-11
AT5G66460	-2.624951882	1.95835E-23	3.98066E-21
AT3G55180	-2.619585876	6.1107E-06	5.77936E-05
AT1G49005	-2.613294444	3.159E-06	3.20587E-05
AT2G33790	-2.610656096	1.12171E-13	5.31442E-12
AT1G26700	-2.60920542	5.34921E-24	1.17241E-21
AT3G48280	-2.608924814	7.99411E-06	7.38335E-05
AT3G44990	-2.602260461	3.74206E-14	1.95277E-12
AT3G55500	-2.588731986	5.40369E-07	6.6732E-06
AT1G59530	-2.576401508	0.010711908	0.036813969
AT3G55940	-2.576225219	3.02001E-24	6.79638E-22
AT5G04970	-2.572536341	1.05841E-43	1.56924E-40
AT3G25655	-2.57243675	6.96927E-08	1.06849E-06
AT1G47610	-2.568981008	1.7764E-07	2.47644E-06
AT3G54800	-2.568561911	1.76025E-08	3.07145E-07
AT3G45060	-2.567414161	0.005015338	0.019659659
AT1G61130	-2.564280534	7.24731E-05	0.000518061
AT5G14340	-2.557640403	2.45542E-26	8.25186E-24
AT5G21130	-2.553192736	2.6426E-10	6.66734E-09
AT4G22666	-2.552136579	1.62847E-29	8.2091E-27
AT5G36140	-2.551915621	0.0110759	0.037858429
AT1G64380	-2.550999329	2.57857E-15	1.6371E-13
AT3G45680	-2.541747206	4.52904E-11	1.32276E-09
AT1G71380	-2.537714704	3.59337E-31	1.96893E-28
AT5G56320	-2.534204308	1.96763E-25	5.51044E-23
AT4G30180	-2.531511541	9.77137E-06	8.82434E-05
AT4G17970	-2.530735657	2.55376E-19	3.07978E-17
AT1G75590	-2.524330728	3.22791E-15	2.02387E-13
AT5G17700	-2.522014887	8.58369E-07	1.00957E-05
AT2G17890	-2.518901923	1.23031E-10	3.32725E-09
AT4G02290	-2.512898403	3.91709E-17	3.22648E-15
AT3G54830	-2.510405273	9.65799E-08	1.42273E-06
AT3G07490	-2.505847717	9.1152E-07	1.06661E-05
AT4G24780	-2.502303409	5.0922E-15	3.08531E-13
AT4G00670	-2.500287425	3.60903E-25	9.6061E-23
AT4G29180	-2.482275107	5.14308E-14	2.61881E-12
AT3G26170	-2.479670488	0.004398186	0.01758786
AT1G49220	-2.470313651	0.003199259	0.013407577
AT1G34500	-2.459746639	2.75976E-06	2.84731E-05
AT1G15002	-2.457004505	0.009250238	0.032640662
AT5G20790	-2.450957195	6.09675E-05	0.000444771
AT1G33090	-2.450148826	6.95067E-15	4.10285E-13
AT4G28850	-2.445572131	8.64619E-08	1.29027E-06
AT3G62930	-2.444012789	3.46359E-12	1.24892E-10
AT1G19968	-2.441525729	3.77786E-10	9.2179E-09
AT5G51330	-2.44146018	2.54433E-05	0.000208281
AT3G47760	-2.441129549	1.06852E-12	4.18851E-11
AT4G37235	-2.440060685	3.43753E-12	1.2413E-10
AT1G21550	-2.42938199	5.85944E-07	7.17276E-06
AT2G37700	-2.427483694	7.70597E-37	8.82859E-34
AT2G19210	-2.425215721	8.63206E-06	7.90018E-05
AT3G20460	-2.424010515	1.45962E-10	3.88076E-09
AT1G17235	-2.422712326	0.008335805	0.029997709
AT1G48660	-2.41979564	0.000204906	0.001274265
AT4G12360	-2.416947502	0.000493851	0.002708337
AT5G44130	-2.416161908	4.99239E-19	5.69381E-17
AT1G15260	-2.413558753	0.001960199	0.008851096
AT1G15760	-2.412953968	7.15766E-17	5.7455E-15
AT4G10780	-2.41172673	0.000157966	0.001016996
AT3G14850	-2.409569987	4.47906E-14	2.30868E-12
AT4G12170	-2.40868471	7.35973E-05	0.000524758
AT2G39010	-2.407370668	6.83604E-11	1.92087E-09
AT1G73580	-2.405576721	8.42068E-22	1.34331E-19
AT5G35190	-2.404249677	5.1306E-07	6.37497E-06
AT3G14530	-2.40102082	2.01522E-16	1.52077E-14
AT1G05990	-2.398939163	6.3707E-09	1.20823E-07
AT1G01453	-2.397578941	7.82019E-09	1.46222E-07
AT1G32385	-2.389033922	0.000638846	0.00338992
AT5G51490	-2.382628688	1.7298E-26	5.97256E-24
AT5G04390	-2.380139011	1.70937E-07	2.39094E-06
AT1G55290	-2.379590955	4.66392E-14	2.39418E-12
AT1G22880	-2.374152031	3.71062E-15	2.30929E-13
AT5G59760	-2.370783729	1.28705E-08	2.31881E-07
